bookstore,title,link,found_title,author,date,price,rating,num_ratings,num_pages,tokens
3,The Forest People,http://www.amazon.com/The-Forest-People-Colin-Turnbull/dp/0671640992/ref=sr_1_1?ie=UTF8&qid=1412765574&sr=8-1&keywords=The+Forest+People,The Forest People,Colin Turnbull,1987,,4.6,87,,"[forest, people]"
3,The Runaway Brain,http://www.amazon.com/The-Runaway-Brain-Evolution-Uniqueness/dp/0465031315/ref=sr_1_1?ie=UTF8&qid=1412765593&sr=8-1&keywords=The+Runaway+Brain,The Runaway Brain: The Evolution of Human Uniqueness,Christopher Wills,1993,,3,NotFound,,"[runaway, brain, evolution, human, uniqueness]"
3,Adam's Curse,http://www.amazon.com/Adams-Curse-Future-without-Men/dp/0393326802/ref=sr_1_1?ie=UTF8&qid=1412765609&sr=8-1&keywords=Adam%27s+Curse,Adam's Curse: A Future without Men,Bryan Sykes,2005,,3.7,NotFound,,"[adam, curse, future, without, men]"
3,"Mysteries: An investigation into the occult, the paranormal and the Supernatural",http://www.amazon.com/Mysteries-Investigation-Occult-Paranormal-Supernatural/dp/1842931857/ref=sr_1_1?s=books&ie=UTF8&qid=1412782381&sr=1-1&keywords=Mysteries%3A+An+investigation+into+the+occult%2C+the+paranormal+and+the+Supernatural,"Mysteries: An Investigation into the Occult, the Paranormal and the Supernatural",Colin Wilson,1999,,4,13,,"[mysteries, investigation, occult, paranormal, supernatural]"
3,Demonic Males and the origin of human violence,http://www.amazon.com/Demonic-Males-Origins-Human-Violence/dp/0395877431/ref=sr_1_1?ie=UTF8&qid=1412765642&sr=8-1&keywords=Demonic+Males+and+the+origin+of+human+violence,Demonic Males: Apes and the Origins of Human Violence,Richard Wrangham,1997,,4.3,53,,"[demonic, males, apes, origins, human, violence]"
3,Quantum,http://www.amazon.com/Quantum-Einstein-Debate-Nature-Reality/dp/0393339882/ref=sr_1_1?ie=UTF8&qid=1412765658&sr=8-1&keywords=Quantum,"Quantum: Einstein, Bohr, and the Great Debate about the Nature of Reality",Manjit Kumar,2011,,4.4,NotFound,,"[quantum, einstein, bohr, great, debate, nature, reality]"
3,A Fish Caught in Time: the Search for the Coelacanth,http://www.amazon.com/Fish-Caught-Time-Search-Coelacanth/dp/0060932856/ref=sr_1_1?ie=UTF8&qid=1412765672&sr=8-1&keywords=A+Fish+Caught+in+Time%3A+the+Search+for+the+Coelacanth,A Fish Caught in Time: The Search for the Coelacanth,Samantha Weinberg,2001,,5,34,,"[fish, caught, time, search, coelacanth]"
3,The Periodic Kingdom,http://www.amazon.com/The-Periodic-Kingdom-Chemical-Elements/dp/0465072666/ref=sr_1_1?ie=UTF8&qid=1412765689&sr=8-1&keywords=The+Periodic+Kingdom,The Periodic Kingdom: A Journey Into The Land Of The Chemical Elements (Science Masters Series),P. W. Atkins,1997,,4.8,34,,"[periodic, kingdom, journey, land, chemical, elements, science, masters, series]"
3,Life on Earth,http://www.amazon.com/Life-Earth-Evolution-Steve-Jenkins/dp/0618164766/ref=sr_1_2?s=books&ie=UTF8&qid=1412782417&sr=1-2&keywords=Life+on+Earth,Life on Earth: The Story of Evolution,Steve Jenkins,2002,,4.6,NotFound,,"[life, earth, story, evolution]"
3,Information,http://www.amazon.com/The-Information-History-Theory-Flood/dp/1400096235/ref=sr_1_1?ie=UTF8&qid=1412765721&sr=8-1&keywords=Information,"The Information: A History, A Theory, A Flood",James Gleick,2012,,4.3,412,,"[information, history, theory, flood]"
3,The Perfection Point,http://www.amazon.com/The-Perfection-Point-Predicts-Performance/dp/0061845493/ref=sr_1_1?ie=UTF8&qid=1412765734&sr=8-1&keywords=The+Perfection+Point,"The Perfection Point: Sport Science Predicts the Fastest Man, the Highest Jump, and the Limits of Athletic Performance",John Brenkus,2011,,4.4,20,,"[perfection, point, sport, science, predicts, fastest, man, highest, jump, limits, athletic, performance]"
3,The Origin of the Universe,http://www.amazon.com/Big-Bang-Origin-Universe-P-S/dp/0007162219/ref=sr_1_1?ie=UTF8&qid=1412765754&sr=8-1&keywords=The+Origin+of+the+Universe,Big Bang: The Origin of the Universe (P.S.),Simon Singh,2005,,4.7,NotFound,,"[big, bang, origin, universe, p.s]"
3,Ages in Chaos,http://www.amazon.com/Ages-Chaos-James-Hutton-Discovery/dp/0765312387,Ages in Chaos: James Hutton and the Discovery of Deep Time,Stephen Baxter,2004,,4.5,NotFound,,"[ages, chaos, james, hutton, discovery, deep, time]"
3,Electrified Sheep,http://www.amazon.com/Electrified-Sheep-Glass-eating-Scientists-Experiments/dp/1250007534/ref=sr_1_1?ie=UTF8&qid=1412765791&sr=8-1&keywords=Electrified+Sheep,"Electrified Sheep: Glass-eating Scientists, Nuking the Moon, and More Bizarre Experiments",Alex Boese,2012,,4.8,NotFound,,"[electrified, sheep, glass-eating, scientists, nuking, moon, bizarre, experiments]"
3,What are you optimistic about?,http://www.amazon.com/What-Are-You-Optimistic-About/dp/0061436933/ref=sr_1_1?ie=UTF8&qid=1412765803&sr=8-1&keywords=What+are+you+optimistic+about%3F,What Are You Optimistic About?: Today's Leading Thinkers on Why Things Are Good and Getting Better,John Brockman,2007,,4.3,17,,"[optimistic, today, leading, thinkers, things, good, getting, better]"
3,What we believe but cannot prove,http://www.amazon.com/What-Believe-but-Cannot-Prove/dp/0060841818/ref=sr_1_1?ie=UTF8&qid=1412765818&sr=8-1&keywords=What+we+believe+but+cannot+prove,What We Believe but Cannot Prove: Today's Leading Thinkers on Science in the Age of Certainty,John Brockman,2006,,4.3,48,,"[believe, prove, today, leading, thinkers, science, age, certainty]"
3,A Short history of nearly everything,http://www.amazon.com/A-Short-History-Nearly-Everything/dp/076790818X/ref=sr_1_1?ie=UTF8&qid=1412765835&sr=8-1&keywords=A+Short+history+of+nearly+everything,A Short History of Nearly Everything,Bill Bryson,2004,,4.3,2986,,"[short, history, nearly, everything]"
3,Afterglow of creation,http://www.amazon.com/Afterglow-Creation-Decoding-message-beginning/dp/B00C7GGL9Y/ref=sr_1_1?ie=UTF8&qid=1412765850&sr=8-1&keywords=Afterglow+of+creation,"Afterglow of Creation: Decoding the message from the beginning of time by Chown, Marcus [21 January 2010]",,2010,,,NotFound,,"[afterglow, creation, decoding, message, beginning, time, chown, marcus, january, 2010]"
3,A short history of infinity,http://www.amazon.com/Brief-History-Infinity-Quest-Unthinkable-ebook/dp/B00AN2KHK8/ref=sr_1_5?s=books&ie=UTF8&qid=1412782683&sr=1-5&keywords=A+short+history+of+infinity,A Brief History of Infinity: The Quest to Think the Unthinkable,,2013,,1,NotFound,,"[brief, history, infinity, quest, think, unthinkable]"
3,Planet Quest: The Epic Discovery of Alien Solar Systems,http://www.amazon.com/PLANET-QUEST-Discovery-Alien-Systems/dp/0684832526/ref=sr_1_1?ie=UTF8&qid=1412765886&sr=8-1&keywords=Planet+Quest%3A+The+Epic+Discovery+of+Alien+Solar+Systems,PLANET QUEST: The Epic Discovery of Alien Solar Systems,Ken Croswell,1997,,See,NotFound,,"[planet, quest, epic, discovery, alien, solar, systems]"
3,A Brief History of Science,http://www.amazon.com/Brief-History-Science-Thomas-Crump/dp/184119235X/ref=sr_1_1?ie=UTF8&qid=1412765907&sr=8-1&keywords=A+Brief+History+of+Science,A Brief History of Science,Thomas Crump,2001,,4.5,3,,"[brief, history, science]"
3,Darwin: A Life in Science,http://www.amazon.com/Darwin-Science-Michael-J-White/dp/0452275520/ref=sr_1_2?s=books&ie=UTF8&qid=1412783410&sr=1-2&keywords=Darwin%3A+A+Life+in+Science,Darwin: A Life in Science,John Gribbin,1997,,See,3,,"[darwin, life, science]"
3,The Origin of Species,http://www.amazon.com/The-Origin-Of-Species-Anniversary/dp/0451529065/ref=sr_1_1?ie=UTF8&qid=1412765934&sr=8-1&keywords=The+Origin+of+Species,The Origin Of Species: 150th Anniversary Edition,Julian Huxley(Introduction),2003,,4.3,NotFound,,"[origin, species, 150th, anniversary, edition]"
3,The Origin of Species,http://www.amazon.com/The-Origin-Of-Species-Anniversary/dp/0451529065/ref=sr_1_1?ie=UTF8&qid=1412765946&sr=8-1&keywords=The+Origin+of+Species,The Origin Of Species: 150th Anniversary Edition,Julian Huxley(Introduction),2003,,4.3,NotFound,,"[origin, species, 150th, anniversary, edition]"
3,The Voyage of the Beagle,http://www.amazon.com/The-Voyage-Beagle-Charles-Darwin/dp/1619492814/ref=sr_1_1?ie=UTF8&qid=1412765961&sr=8-1&keywords=The+Voyage+of+the+Beagle,The Voyage of the Beagle,Charles Darwin,2013,,4.2,NotFound,,"[voyage, beagle]"
3,Alas Poor Darwin,http://www.amazon.com/Alas-Poor-Darwin-Evolutionary-Psychology/dp/0609605135/ref=sr_1_1?ie=UTF8&qid=1412765982&sr=8-1&keywords=Alas+Poor+Darwin,"Alas, Poor Darwin: Arguments Against Evolutionary Psychology",Steven Rose(Editor),2000,,3.9,NotFound,,"[alas, poor, darwin, arguments, evolutionary, psychology]"
3,The Last Three Minutes,http://www.amazon.com/The-Last-Three-Minutes-Conjectures/dp/0465038514/ref=sr_1_1?ie=UTF8&qid=1412765996&sr=8-1&keywords=The+Last+Three+Minutes,The Last Three Minutes: Conjectures About The Ultimate Fate Of The Universe (Science Masters),Paul Davies,1997,,4.3,NotFound,,"[last, three, minutes, conjectures, ultimate, fate, universe, science, masters]"
3,The Magic of Reality,http://www.amazon.com/The-Magic-Reality-Whats-Really/dp/1451675046/ref=sr_1_1?ie=UTF8&qid=1412766017&sr=8-1&keywords=The+Magic+of+Reality,The Magic of Reality: How We Know What's Really True,Richard Dawkins,2012,,4.6,1049,,"[magic, reality, know, really, true]"
3,The Greatest Show on Earth: The Evidence for Evolution,http://www.amazon.com/The-Greatest-Show-Earth-Evolution/dp/1416594795/ref=sr_1_1?ie=UTF8&qid=1412766030&sr=8-1&keywords=The+Greatest+Show+on+Earth%3A+The+Evidence+for+Evolution,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,2010,,4.3,NotFound,,"[greatest, show, earth, evidence, evolution]"
3,The God Delusion,http://www.amazon.com/The-God-Delusion-Richard-Dawkins/dp/0618918248/ref=sr_1_1?ie=UTF8&qid=1412766042&sr=8-1&keywords=The+God+Delusion,The God Delusion,Richard Dawkins,2008,,4.5,4539,,"[god, delusion]"
3,An Entertainment for Angels,http://www.amazon.com/Entertainment-Angels-Electricity-Enlightenment-Revolutions/dp/1840464593/ref=sr_1_1?ie=UTF8&qid=1412766062&sr=8-1&keywords=An+Entertainment+for+Angels,An Entertainment for Angels: Electricity in the Enlightenment (Revolutions in Science),Patricia Fara,2003,,,NotFound,,"[entertainment, angels, electricity, enlightenment, revolutions, science]"
